longitude,latitude,tipo,valor,via
-49.086208,-26.862603,maxheight,5.5,Rodovia Ingo Hering
-49.121917,-26.862669,maxweight,15,Rua Francisca Krenkel
-49.090772,-26.862729,maxheight,5.5,Rodovia Ingo Hering
-49.085501,-26.862815,maxheight,5.5,Rodovia Ingo Hering
-49.089500,-26.862818,maxheight,5.5,Rodovia Ingo Hering
-49.091500,-26.862958,maxheight,2.4,
-49.091500,-26.863063,maxheight,2.4,
-49.121864,-26.863123,maxweight,15,
-49.121978,-26.863123,maxweight,15,
-49.121932,-26.864363,maxweight,15,Rua Francisca Krenkel
-49.071088,-26.865369,maxheight,6,Via Expressa Paul Fritz Kuehnrich
-49.071715,-26.867490,maxheight,6,Via Expressa Paul Fritz Kuehnrich
-49.072223,-26.867882,maxheight,6,Via Expressa Paul Fritz Kuehnrich
-48.729923,-26.869546,maxheight,3.4,
-49.072322,-26.870175,maxheight,4,
-49.244301,-26.872015,maxweight,10,Rua Viçosa
-49.090843,-26.872139,maxheight,3,Rua 30 de Agosto
-49.073340,-26.873663,maxweight,9,Rua 25 de Agosto
-49.067615,-26.874730,maxheight,4,Rua Fritz Koegler
-53.575383,-26.875087,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.078169,-26.875146,maxweight,9,Rua 25 de Agosto
-49.080568,-26.876053,maxweight,9,Rua 25 de Agosto
-49.068041,-26.876630,maxheight,6,Via Expressa Paul Fritz Kuehnrich
-49.068361,-26.877402,maxheight,6,Via Expressa Paul Fritz Kuehnrich
-48.694761,-26.877594,maxweight,25,Rua José Luiz Marcelino
-48.696822,-26.878894,maxweight,25,Rua Luiz José Medeiros
-48.700226,-26.879733,maxweight,25,Ponte Mauri Francisco dos Santos
-49.069644,-26.879782,maxheight,3.5,Rua Bruno Hoeltgebaum
-48.839696,-26.880126,maxheight,5.5,Rodovia Ingo Hering
-48.838975,-26.880270,maxheight,5.5,Rodovia Ingo Hering
-49.068548,-26.880479,maxheight,2.9,
-49.068628,-26.880776,maxheight,2.9,
-52.369862,-26.880968,maxweight,10,
-48.724977,-26.881314,maxheight,6,Rodovia Governador Mário Covas
-48.719887,-26.881390,maxweight,25,Rua Giuzepina Cogo Casini
-48.837655,-26.881437,maxheight,5.5,
-52.381081,-26.882089,maxweight,10,Avenida Brasil
-52.405504,-26.882255,maxweight,10,Rua Victor Konder
-48.693362,-26.882483,maxweight,25,Rua Eugênio Pezzini
-52.384625,-26.883055,maxweight,10,
-52.402817,-26.883105,maxheight,5.5,Rodovia Ulysses Guimarães
-52.402727,-26.883116,maxheight,5.5,Rodovia Ulysses Guimarães
-49.246521,-26.883240,maxheight,5.5,
-48.696994,-26.883470,maxweight,25,Rua Luiz José Medeiros
-48.693421,-26.883625,maxweight,25,Rua Eugênio Pezzini
-53.574327,-26.883693,maxweight,57,Rodovia Aurélio Francisco Marconatto
-52.401356,-26.883717,maxweight,10,
-49.247246,-26.883719,maxheight,5.5,
-48.699840,-26.883739,maxweight,25,Rua Luiz da Silva
-52.387231,-26.883831,maxheight,5.3,Rodovia Ulysses Guimarães
-49.097478,-26.883874,maxweight,9,Rua Pelotas
-52.389336,-26.884173,maxheight,5.3,Rodovia Ulysses Guimarães
-52.408861,-26.884199,maxheight,5.3,Rodovia Ulysses Guimarães
-52.409116,-26.884326,maxheight,5.3,Rodovia Ulysses Guimarães
-52.389586,-26.884341,maxheight,5.3,Rodovia Ulysses Guimarães
-52.400571,-26.884379,maxheight,2.6,
-52.393442,-26.884600,maxweight,10,
-49.083425,-26.884759,maxheight,10,Rua Leopoldo Kirsten
-48.723501,-26.885076,maxheight,6,Rodovia Governador Mário Covas
-49.095103,-26.885078,maxweight,9,Rua Oswaldo Day
-52.414341,-26.885565,maxheight,5,
-52.414574,-26.885578,maxheight,5,
-49.098068,-26.885579,maxweight,9,Rua Pelotas
-48.749309,-26.885679,maxweight,10,Avenida Paulo Cantídio da Silva
-48.872812,-26.886211,maxheight,5.5,Rodovia Ingo Hering
-48.874153,-26.886214,maxheight,5.5,
-48.695609,-26.886369,maxweight,25,Rua Professora Yolanda Pinto Cabral
-49.140353,-26.886405,maxheight,2.4,Rua Arnold Hemmer
-48.737509,-26.886470,maxweight,10,Marginal da SC-412
-48.698153,-26.886490,maxweight,25,Avenida Independência
-49.141122,-26.886554,maxheight,4.5,Rua Arnold Hemmer
-48.697165,-26.886619,maxweight,25,Rua Antônio de Souza
-49.069805,-26.886732,maxheight,5.5,Via Expressa Paul Fritz Kuehnrich
-49.069704,-26.886735,maxheight,5.5,Via Expressa Paul Fritz Kuehnrich
-48.692869,-26.886833,maxweight,25,Rua São Cristóvão
-48.657600,-26.887026,maxweight,10,Rua Pedro Francisco de Souza
-49.069573,-26.887456,maxheight,5.5,Rua Vereador Herbert Schweigert
-48.722185,-26.887544,maxheight,6.7,Marginal da BR-101
-48.700082,-26.887701,maxweight,25,Rua Gustavo Bernedet
-48.876231,-26.887756,maxheight,5.5,Rodovia Ingo Hering
-48.722510,-26.887776,maxheight,6.6,
-48.649796,-26.887863,maxweight,10,Rua José Alcebíades Laurentino
-48.653777,-26.887899,maxweight,10,Rua José Alcebíades Laurentino
-48.722595,-26.887943,maxheight,6.6,Marginal da BR-101
-48.874758,-26.888193,maxheight,5.5,
-48.697943,-26.888332,maxweight,25,Avenida Independência
-48.694251,-26.888898,maxweight,25,Rua Santo Agostinho
-48.695469,-26.889181,maxweight,25,Rua Laudelina Dionísio
-48.693611,-26.889246,maxweight,25,Rua Odílio Garcia
-49.239680,-26.889518,maxweight,10,Rua Áustria
-49.111198,-26.889529,maxwidth,3,
-48.721596,-26.889670,maxheight,5.7,
-49.111014,-26.889679,maxwidth,3,
-49.111638,-26.889712,maxwidth,4,
-48.721225,-26.890049,maxheight,5.4,Avenida Doutor Reinaldo Schmithausen
-48.650286,-26.890169,maxweight,10,Rua Comandante Jaime Carlos Tramontini Gomes
-48.721404,-26.890383,maxheight,5.3,Avenida Doutor Reinaldo Schmithausen
-48.705924,-26.890497,maxweight,25,Rua Enedina d'Ávila Ferreira
-51.077027,-26.890583,maxweight,24,Rodovia Saul Brandalise
-48.721018,-26.890851,maxheight,5.9,
-49.237402,-26.891064,maxweight,8,Avenida Carlos Schroeder
-49.097109,-26.891782,maxweight,4,Rua Doutor Paulo Aldinger
-49.105387,-26.892207,maxweight,4,Rua Theodoro Lueders
-49.085939,-26.892483,maxheight,4.8,Rua Engenheiro Paul Werner
-49.237909,-26.892787,maxheight,2.1,Ponte Engenheiro Emílio Baumgart
-49.237110,-26.893017,maxheight,2.1,Ponte Engenheiro Emílio Baumgart
-48.700445,-26.893504,maxweight,25,Rua Gustavo Bernedet
-48.720138,-26.893611,maxheight,6.55,Marginal da BR-101
-48.822506,-26.893706,maxheight,5,Rua 21 de Junho
-48.719844,-26.894277,maxheight,6.55,Marginal da BR-101
-48.719335,-26.894423,maxheight,6.6,Marginal da BR-101
-49.097462,-26.894478,maxweight,4,Rua Doutor Hugo Straube
-52.993003,-26.894749,maxweight,45,SC-160
-48.823476,-26.894882,maxheight,5,Rua 21 de Junho
-48.823445,-26.894903,maxheight,5,Rua 21 de Junho
-48.719231,-26.895057,maxheight,6,Rodovia Governador Mário Covas
-53.578318,-26.895262,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.694010,-26.896418,maxweight,10,Ponte Tancredo Neves
-51.075925,-26.896425,maxweight,24,Rua Sergipe
-48.693784,-26.896729,maxweight,10,Ponte Tancredo Neves
-48.693556,-26.897042,maxweight,10,Ponte Tancredo Neves
-48.693474,-26.897184,maxweight,10,Ponte Tancredo Neves
-48.693559,-26.897189,maxweight,10,Ponte Tancredo Neves
-48.994672,-26.897929,maxweight,4,Rua Anfilóquio Nunes Pires
-49.259404,-26.897950,maxweight,10,Rua Brusque
-48.994771,-26.897997,maxweight,4,Rua Anfilóquio Nunes Pires
-48.994385,-26.898366,maxweight,4,Rua Anfilóquio Nunes Pires
-48.717954,-26.898505,maxheight,6,Rodovia Governador Mário Covas
-48.993925,-26.898835,maxweight,4,Rua Anfilóquio Nunes Pires
-49.077493,-26.898849,maxheight,2.5,
-48.700795,-26.899314,maxweight,25,Rua Gustavo Bernedet
-48.717746,-26.899344,maxheight,6.55,Marginal da BR-101
-48.993291,-26.899478,maxweight,4,Rua Anfilóquio Nunes Pires
-48.700815,-26.899648,maxweight,25,Rua Gustavo Bernedet
-48.717257,-26.899974,maxheight,2.2,
-48.992736,-26.900038,maxweight,4,Rua Anfilóquio Nunes Pires
-48.700765,-26.900129,maxweight,25,Rua Gustavo Bernedet
-49.231197,-26.901008,maxweight,10,Rua Alagoas
-48.931363,-26.901269,maxheight,5.5,Rodovia Ingo Hering
-48.991586,-26.901510,maxweight,4,Rua Anfilóquio Nunes Pires
-48.933070,-26.901540,maxheight,5.5,
-49.046057,-26.901854,maxheight,5.5,Rua República Argentina
-48.672714,-26.901927,maxweight,25,Rua Pedro Antônio Fayal
-48.680606,-26.902255,maxweight,25,Rua Fridolim Erthal Júnior
-48.680471,-26.902516,maxweight,25,Rua Menina Rosana da Silva
-48.932388,-26.902566,maxheight,5.5,
-48.671209,-26.902790,maxweight,25,Rua Vereador Claudino José Francisco Pacheco
-48.933871,-26.902791,maxheight,5.5,Rodovia Ingo Hering
-48.663326,-26.902924,maxweight,25,Avenida Coronel Marcos Konder
-53.583297,-26.903193,maxweight,57,Rodovia Aurélio Francisco Marconatto
-51.076929,-26.904046,maxweight,24,Rua Avaí
-48.688731,-26.904121,maxweight,25,Rua Estéfano José Vanolli
-53.584525,-26.904143,maxweight,57,Rodovia Aurélio Francisco Marconatto
-49.093018,-26.904180,maxheight,2.2,
-49.093438,-26.904319,maxheight,2.2,
-49.042807,-26.904380,maxweight,9,Rua São Bento
-49.092746,-26.904430,maxheight,2.2,
-48.655774,-26.905088,maxweight,4,Rua Hercílio Luz
-48.988603,-26.905184,maxweight,4,Rua Anfilóquio Nunes Pires
-48.715112,-26.905264,maxheight,6,Rodovia Governador Mário Covas
-49.076166,-26.905480,maxweight,4,Rua Desembargador Oscar Leitão
-49.076922,-26.905577,maxweight,4,
-49.096818,-26.905699,maxweight,4,Rua Júlio Baumgarten
-50.738242,-26.906050,maxweight,36,Rodovia Doutor Lourenço Faoro
-49.096604,-26.906074,maxweight,4,Rua Júlio Baumgarten
-49.077878,-26.906409,maxheight,4.5,Rua Antônio da Veiga
-49.078103,-26.906427,maxheight,4.5,Rua Antônio da Veiga
-49.096250,-26.906674,maxweight,4,Rua Júlio Baumgarten
-49.078559,-26.906939,maxheight,4.5,Rua Antônio da Veiga
-48.697820,-26.907154,maxweight,10,Rua Eudoro Silveira
-48.680422,-26.907189,maxweight,25,Rua Luiz Bonifácio Pinto
-49.077778,-26.907253,maxweight,4,Rua Alexandre Caetano
-49.041585,-26.907332,maxweight,9,Rua São Bento
-49.095878,-26.907343,maxweight,4,Rua Júlio Baumgarten
-48.929949,-26.907345,maxheight,5.5,Rua Geral Poço Grande
-49.078115,-26.907510,maxweight,4,Rua Alexandre Caetano
-48.986549,-26.907643,maxweight,4,Rua Anfilóquio Nunes Pires
-49.095699,-26.907743,maxweight,4,Rua Júlio Baumgarten
-48.986336,-26.907916,maxweight,4,Rua Anfilóquio Nunes Pires
-48.985998,-26.908348,maxweight,4,Rua Anfilóquio Nunes Pires
-49.095266,-26.908770,maxweight,4,Rua Júlio Baumgarten
-48.985661,-26.908785,maxweight,4,Rua Anfilóquio Nunes Pires
-48.933160,-26.908850,maxweight,45,Ponte Prefeito Dorval Rodolfo Pamplona
-48.699183,-26.909037,maxweight,25,Rua Acedilo Monteiro de Lima
-48.985394,-26.909109,maxweight,4,Rua Anfilóquio Nunes Pires
-48.660525,-26.909153,maxheight,3,
-49.109732,-26.909383,maxweight,9,Rua Eça de Queiroz
-48.703208,-26.909601,maxweight,25,Rua Doutor João Américo Watzko
-48.932936,-26.909639,maxheight,5.1,Rodovia Jorge Lacerda
-49.094869,-26.909682,maxweight,4,Rua Júlio Baumgarten
-48.933182,-26.909685,maxheight,5.1,Rodovia Jorge Lacerda
-48.680796,-26.909713,maxweight,25,Rua Luciano Pinheiro da Silva
-48.933036,-26.909721,maxheight,5.1,Rodovia Jorge Lacerda
-49.094849,-26.909722,maxweight,4,Rua Júlio Baumgarten
-48.676045,-26.909725,maxweight,10,Rua Gaspar
-49.270357,-26.909812,maxheight,5.5,Avenida Brasil
-48.984701,-26.909852,maxweight,4,Rua Anfilóquio Nunes Pires
-49.094621,-26.910145,maxweight,4,Rua Júlio Baumgarten
-48.934521,-26.910174,maxheight,5.1,Rodovia Jorge Lacerda
-48.935116,-26.910465,maxheight,5.1,Rodovia Jorge Lacerda
-48.935342,-26.910467,maxweight,10,Rua Itajaí
-48.935690,-26.910521,maxweight,10,Rua Itajaí
-48.683683,-26.910580,maxweight,25,Rua Bacharel Clito César Rebello
-48.935975,-26.910635,maxweight,10,Rua Itajaí
-48.935583,-26.910668,maxweight,10,Rua Itajaí
-49.114124,-26.910678,maxheight,2.5,
-49.094318,-26.910705,maxweight,4,Rua Júlio Baumgarten
-49.094190,-26.910945,maxweight,4,Rua Júlio Baumgarten
-48.937015,-26.911018,maxweight,10,Rua Itajaí
-48.683610,-26.911075,maxweight,25,Rua Antônio Adão Dias
-48.938033,-26.911405,maxweight,10,Rua Itajaí
-48.982975,-26.911539,maxweight,4,Rua Anfilóquio Nunes Pires
-49.081351,-26.911568,maxheight,2.2,
-48.683469,-26.911638,maxweight,25,Rua Abdon David Schmitt
-48.938514,-26.911665,maxweight,10,Rua Itajaí
-49.081226,-26.911697,maxheight,2.2,
-49.115155,-26.912037,maxweight,9,Rua Benedito Novo
-49.081744,-26.912245,maxheight,2.2,
-48.700685,-26.912247,maxweight,25,Avenida Campos Novos
-48.939589,-26.912313,maxweight,10,Rua Itajaí
-48.934916,-26.912382,maxweight,45,Avenida Deputado Francisco Mastela
-49.058518,-26.912793,maxweight,9,Ponte dos Arcos
-49.081759,-26.912805,maxheight,2.2,
-48.981592,-26.912851,maxweight,4,Rua Anfilóquio Nunes Pires
-48.934761,-26.912852,maxweight,45,Avenida Deputado Francisco Mastela
-49.058579,-26.912861,maxweight,9,Ponte dos Arcos
-49.081800,-26.912878,maxheight,2.2,
-49.081868,-26.912901,maxheight,2.2,
-48.940552,-26.912912,maxweight,10,Rua Itajaí
-49.067458,-26.912953,maxheight,4.2,Ponte de Ferro
-49.081796,-26.913071,maxheight,2.2,
-49.081872,-26.913072,maxheight,2.2,
-49.065968,-26.913222,maxheight,3.8,Rua Rudolfo Augusto Kucker
-48.981175,-26.913246,maxweight,4,Rua Anfilóquio Nunes Pires
-49.057749,-26.913274,maxweight,9,Ponte dos Arcos
-49.080013,-26.913318,maxheight,1.8,
-49.057805,-26.913347,maxweight,9,Ponte dos Arcos
-49.080157,-26.913378,maxheight,1.8,
-48.685508,-26.913419,maxweight,25,Rua Otto Hoier
-48.701476,-26.913451,maxweight,10,Rua Xaxim
-49.065230,-26.913487,maxheight,4.2,Rua Vitório Alcântara
-49.080661,-26.913523,maxheight,1.8,
-49.080679,-26.913565,maxheight,1.8,
-48.697316,-26.913626,maxweight,25,Rua Jair Norberto da Rocha
-49.056918,-26.913772,maxweight,9,Ponte dos Arcos
-49.103330,-26.913844,maxweight,9,Rua Adolfo Max Hoeschl
-49.085037,-26.913856,maxweight,9,
-49.056993,-26.913858,maxweight,9,Ponte dos Arcos
-49.080756,-26.913925,maxheight,1.8,
-48.670061,-26.914249,maxweight,25,Rua Alberto Werner
-48.979933,-26.914432,maxweight,4,Rua Anfilóquio Nunes Pires
-48.972135,-26.914485,maxheight,5.5,
-48.677279,-26.914593,maxweight,25,Rua Indaial
-49.095288,-26.915438,maxheight,5,
-48.700880,-26.915576,maxweight,25,Avenida Campos Novos
-48.978530,-26.915776,maxweight,4,Rua Anfilóquio Nunes Pires
-49.069455,-26.915788,maxweight,4,Travessa Flores Filho
-48.978042,-26.916245,maxweight,4,Rua Anfilóquio Nunes Pires
-49.057906,-26.916456,maxheight,4.7,Rua Itajaí
-48.977693,-26.916580,maxweight,4,Rua Anfilóquio Nunes Pires
-49.106342,-26.916846,maxheight,4.5,
-48.977342,-26.916913,maxweight,4,Rua Anfilóquio Nunes Pires
-49.087066,-26.917013,maxweight,4,Rua Jacó Brueckheimer
-48.977068,-26.917170,maxweight,4,Rua Anfilóquio Nunes Pires
-49.064575,-26.917603,maxweight,9,Rua República Argentina
-48.697997,-26.917631,maxweight,25,Rua Aldo Silva
-48.671112,-26.917639,maxweight,25,
-49.069690,-26.917815,maxheight,2.1,
-49.069639,-26.917866,maxheight,2.1,
-49.069935,-26.918105,maxheight,2.1,
-48.708720,-26.918202,maxheight,5.1,
-49.070087,-26.918234,maxheight,2.1,
-48.709325,-26.918367,maxheight,6,Marginal da BR-101
-48.933569,-26.918450,maxweight,45,Avenida Deputado Francisco Mastela
-48.709494,-26.918454,maxheight,5.5,Rodovia Governador Mário Covas
-48.709588,-26.918479,maxheight,5.7,Rodovia Governador Mário Covas
-48.975534,-26.918534,maxweight,4,Rua Anfilóquio Nunes Pires
-48.684400,-26.918625,maxweight,25,Rua José Pereira Liberato
-53.597118,-26.918942,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.946460,-26.919061,maxweight,10,Rua Itajaí
-48.670219,-26.919134,maxweight,25,Rua José Testoni
-48.973990,-26.919818,maxweight,4,Rua Anfilóquio Nunes Pires
-48.878719,-26.919913,maxweight,45,Rodovia Jorge Lacerda
-48.973660,-26.919939,maxweight,4,Rua Anfilóquio Nunes Pires
-48.708810,-26.920102,maxheight,5.7,Rodovia Governador Mário Covas
-48.972622,-26.920267,maxweight,4,Rua Anfilóquio Nunes Pires
-48.677329,-26.920294,maxweight,25,Rua Indaial
-52.987627,-26.920384,maxwidth,3.5,
-52.987533,-26.920403,maxwidth,3.5,
-52.987539,-26.920414,maxheight,3,SC-160
-52.987634,-26.920421,maxheight,3,SC-160
-49.098069,-26.920523,maxheight,2,
-48.683926,-26.921060,maxweight,25,Rua José Pereira Liberato
-49.788680,-26.921214,maxweight,45,Rua Udo Weingaertner
-48.970977,-26.921240,maxweight,4,Rua Doutor Nereu Ramos
-48.707949,-26.921771,maxheight,6.3,Marginal da BR-101
-48.969144,-26.923050,maxweight,4,Rua Doutor Nereu Ramos
-48.682502,-26.923522,maxweight,25,Rua José Pereira Liberato
-49.063920,-26.923647,maxheight,1.95,
-48.675380,-26.923769,maxweight,25,Rua Nivaldo Detoie
-48.676090,-26.924045,maxweight,25,Rua Egon Müller
-48.676191,-26.924045,maxheight,12,
-48.652323,-26.924255,maxweight,25,Rua Amaro Jaques
-49.118481,-26.925248,maxweight,4,Rua Helena Herkenhoff
-48.952237,-26.925366,maxweight,10,Rua Itajaí
-48.932439,-26.925387,maxweight,45,Avenida Deputado Francisco Mastela
-48.654109,-26.925711,maxweight,25,Rua Amaro Jaques
-48.894122,-26.926083,maxweight,45,Rodovia Jorge Lacerda
-48.952379,-26.926137,maxweight,10,Rua Itajaí
-48.674240,-26.926335,maxweight,25,Rua Vereador Abílio Otávio do Canto
-48.705948,-26.926545,maxheight,5.7,Rodovia Governador Mário Covas
-53.007739,-26.926655,maxweight,45,Rua Anita Garibaldi
-48.676481,-26.926662,maxweight,25,Rua José Siqueira
-48.705427,-26.927223,maxheight,5.6,Rodovia Governador Mário Covas
-48.952453,-26.927340,maxweight,4,Rua Coronel Aristiliano Ramos
-48.932536,-26.927922,maxweight,45,Avenida Deputado Francisco Mastela
-48.954358,-26.928067,maxweight,4,Rua Coronel Aristiliano Ramos
-48.958055,-26.928181,maxweight,10,Ponte Hercílio Decke
-48.953210,-26.928549,maxweight,4,Rua Eurico Pontes
-49.056824,-26.928634,maxheight,2.2,
-48.956660,-26.928843,maxweight,4,Rua Coronel Aristiliano Ramos
-48.957437,-26.929003,maxweight,4,Rua Coronel Aristiliano Ramos
-48.932801,-26.929232,maxweight,45,Avenida Deputado Francisco Mastela
-48.958271,-26.929334,maxweight,4,Rua Coronel Aristiliano Ramos
-48.933032,-26.929684,maxweight,45,Avenida Deputado Francisco Mastela
-48.959091,-26.929957,maxweight,4,Rua Coronel Aristiliano Ramos
-48.958564,-26.930038,maxheight,2.4,
-48.933374,-26.930099,maxweight,45,Avenida Deputado Francisco Mastela
-48.959298,-26.930344,maxheight,2.4,
-48.933990,-26.930651,maxweight,45,Avenida Deputado Francisco Mastela
-48.947571,-26.930722,maxweight,25,Rua Barão do Rio Branco
-48.934720,-26.931070,maxweight,45,Avenida Deputado Francisco Mastela
-48.935260,-26.931283,maxweight,45,Avenida Deputado Francisco Mastela
-48.959421,-26.931421,maxheight,4.5,Rua Mário Vanzuíta
-48.959358,-26.931430,maxweight,4,Avenida das Comunidades
-48.937472,-26.931468,maxweight,45,Avenida Deputado Francisco Mastela
-48.703665,-26.931517,maxheight,5.7,Rodovia Governador Mário Covas
-48.939850,-26.931626,maxweight,45,Avenida Deputado Francisco Mastela
-48.940282,-26.931650,maxweight,45,Avenida Deputado Francisco Mastela
-48.940629,-26.931666,maxweight,45,Avenida Deputado Francisco Mastela
-48.941106,-26.931688,maxweight,45,Avenida Deputado Francisco Mastela
-48.945601,-26.931701,maxweight,25,
-48.941493,-26.931705,maxweight,45,Avenida Deputado Francisco Mastela
-48.942626,-26.931752,maxweight,45,Avenida Deputado Francisco Mastela
-48.943789,-26.931799,maxweight,45,Avenida Deputado Francisco Mastela
-48.944095,-26.931809,maxweight,45,Avenida Deputado Francisco Mastela
-48.944330,-26.931815,maxweight,45,Avenida Deputado Francisco Mastela
-48.945311,-26.931856,maxweight,25,
-48.944965,-26.932165,maxweight,25,
-48.642640,-26.932238,maxheight,3.8,Rua Hudo Pereira
-48.643194,-26.932274,maxheight,3.8,Rua Hudo Pereira
-48.642811,-26.932364,maxheight,3.8,Rua Hudo Pereira
-48.690040,-26.932692,maxweight,10,Avenida Vereador Nilo Simas
-48.691859,-26.933472,maxweight,10,Rua Mônica Gizele Elísio
-48.691638,-26.933760,maxweight,10,Rua Mônica Gizele Elísio
-53.609816,-26.934202,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.695693,-26.934850,maxheight,2.2,Rua Erna Hoier Corrêa
-53.610584,-26.935242,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.610754,-26.935552,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.611047,-26.936080,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.611415,-26.936669,maxweight,57,Rodovia Aurélio Francisco Marconatto
-48.697982,-26.937136,maxheight,5.7,
-48.698142,-26.937246,maxheight,5.7,
-49.181842,-26.937325,maxheight,2.1,Ponte de madeira coberta Encano
-48.697844,-26.937437,maxheight,5.7,
-48.697932,-26.937493,maxheight,5.7,
-53.612574,-26.937745,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.614117,-26.938809,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.614917,-26.939231,maxweight,57,Rodovia Aurélio Francisco Marconatto
-53.615310,-26.939436,maxweight,57,Rodovia Aurélio Francisco Marconatto
